Format Version,1.25,Take Name,Take 2026-08-14 12.04.45 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-08-14 12.04.45.615 PM,Capture Start Frame,1487855,Total Frames in Take,111,Total Exported Frames,111,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
79,0.658333,-0.436178,-0.001589,0.899859,-0.000737,104.568825,730.637817,2181.632324,46.097927,731.100891,2192.211182,123.750473,729.558167,2126.499268,143.858109,731.254272,2226.186523,0.004705,0.435262,-0.008084,0.900255,-1718.606079,1259.483643,-816.015625,-1813.347412,1286.711792,-949.706604,-1728.228516,1281.584106,-720.195068,-1614.242188,1210.155396,-778.144958,-1814.062866,1287.066406,-949.873230,-1728.127075,1281.381226,-721.034363,-1613.504150,1209.972290,-776.938843,44.983017,731.108276,2192.326660,124.023323,729.536865,2125.387451,145.100754,731.274597,2227.640137,268.117004,634.164246,2152.092285,,,,2849.159668,140.907288,-2401.082275,,,,,,,,,,,,,,,,,,,,,,,,,3038.366943,107.981934,-2647.611816,3224.099365,76.522346,-2840.695068,,,,,,,,,,,,,,,
80,0.666667,-0.436393,-0.001212,0.899755,-0.000696,104.541122,730.627563,2181.696533,46.065361,731.120972,2192.247070,123.748718,729.504822,2126.573242,143.809326,731.256836,2226.269287,0.004649,0.435285,-0.008143,0.900244,-1718.605469,1259.479004,-816.026733,-1813.352051,1286.692383,-949.717041,-1728.221802,1281.594604,-720.209106,-1614.242554,1210.150391,-778.153992,-1814.054077,1287.040161,-949.882812,-1728.118164,1281.393433,-721.033203,-1613.520508,1209.972900,-776.967163,44.912624,731.129150,2192.375244,124.040955,729.482117,2125.432373,145.042313,731.277283,2227.708740,268.178162,634.218567,2152.057129,,,,2848.987305,144.925217,-2403.522949,,,,,,,,,,,,,,,,,,,,,,,,,3038.605957,107.571732,-2647.353516,3223.447510,77.102692,-2840.864258,,,,,,,,,,,,,,,
81,0.675000,-0.436352,-0.001313,0.899774,-0.000997,104.575378,730.626404,2181.687744,46.100273,731.083801,2192.243652,123.778679,729.511353,2126.562744,143.847229,731.283997,2226.256836,0.005210,0.435260,-0.008168,0.900253,-1718.609619,1259.574707,-816.017395,-1813.333496,1286.970459,-949.686462,-1728.219849,1281.600708,-720.178467,-1614.275269,1210.152954,-778.187012,-1814.078857,1287.337646,-949.876831,-1728.103638,1281.389771,-721.022522,-1613.505005,1209.963013,-776.914001,45.007427,731.090698,2192.350098,124.040695,729.489990,2125.480225,145.087784,731.305542,2227.703613,268.000580,634.328491,2151.986816,,,,2848.883545,149.111237,-2406.137451,,,,,,,,,,,,,,,,,,,,,,,,,3038.387695,107.637856,-2647.360596,3222.784912,77.765465,-2840.964355,,,,,,,-1660.869263,1385.330322,-688.548523,,,,,,
82,0.683333,-0.436580,-0.001173,0.899664,-0.001004,104.557304,730.610718,2181.695312,46.076908,731.077393,2192.221191,123.788383,729.479309,2126.580322,143.806656,731.275513,2226.283936,0.004639,0.435312,-0.007997,0.900232,-1718.604736,1259.513916,-816.004883,-1813.366577,1286.716064,-949.686646,-1728.221313,1281.616577,-720.184265,-1614.226074,1210.209595,-778.143555,-1814.062744,1287.061646,-949.844849,-1728.105347,1281.404297,-721.033325,-1613.517700,1210.041504,-776.944824,44.973972,731.084534,2192.333008,124.057610,729.457214,2125.479492,145.039917,731.297241,2227.730225,268.074829,634.205017,2152.033936,,,,2849.525391,152.978409,-2408.986328,,,,,,,,,,,,,,,,,,,,,,,,,3038.346191,107.471794,-2647.423340,3223.303223,77.064537,-2840.888916,,,,,,,-1660.741089,1383.784302,-688.579468,,,,,,
83,0.691667,-0.436393,-0.001245,0.899755,-0.000801,104.578087,730.614807,2181.679199,46.102226,731.095825,2192.229736,123.785812,729.494446,2126.555908,143.846237,731.254028,2226.251953,0.004618,0.435227,-0.008102,0.900272,-1718.580078,1259.475342,-816.005066,-1813.312378,1286.676270,-949.708008,-1728.210815,1281.592041,-720.189087,-1614.217041,1210.158081,-778.117920,-1814.019531,1287.027222,-949.870178,-1728.107178,1281.387695,-721.029541,-1613.490112,1209.979492,-776.920898,44.995430,731.103210,2192.335205,124.049423,729.473145,2125.481445,145.102142,731.274841,2227.699707,268.042755,634.203186,2152.016602,,,,2850.123291,157.287247,-2412.332520,,,,,,,,,,,,,,,,,,,,,,,,,3038.241943,107.450363,-2647.522217,3223.402832,76.886276,-2840.870361,,,,,,,-1660.625854,1382.392944,-688.607361,,,,,,
84,0.700000,-0.436367,-0.001381,0.899768,-0.000534,104.609650,730.621277,2181.689453,46.134590,731.118408,2192.243652,123.813789,729.520386,2126.564453,143.880600,731.225098,2226.260254,0.004700,0.435202,-0.008080,0.900284,-1718.599976,1259.466309,-815.994995,-1813.323730,1286.692383,-949.698914,-1728.235596,1281.567383,-720.175903,-1614.240601,1210.139526,-778.110046,-1814.039673,1287.049072,-949.855835,-1728.136963,1281.362671,-721.034424,-1613.502563,1209.956421,-776.903809,45.014988,731.126343,2192.361816,124.091820,729.498962,2125.467529,145.090561,731.244202,2227.663574,267.974274,634.291138,2151.954590,,,,2853.514893,159.269806,-2415.243652,,,,,,,,,,,,,,,,,,,,,,,,,3038.231934,107.272873,-2647.561035,3222.854004,77.323540,-2841.062256,,,,,,,-1660.522095,1381.140869,-688.632446,,,,,,
85,0.708333,-0.436193,-0.001608,0.899851,-0.000563,104.570686,730.630371,2181.686523,46.099583,731.108826,2192.263672,123.753830,729.555359,2126.553711,143.858688,731.226990,2226.242188,0.004653,0.435202,-0.007878,0.900286,-1718.608765,1259.441772,-815.986023,-1813.343262,1286.641602,-949.687683,-1728.253418,1281.530273,-720.165039,-1614.229492,1210.153564,-778.105408,-1814.040039,1286.987305,-949.845947,-1728.148193,1281.326172,-721.000610,-1613.515625,1209.979614,-776.921997,44.961147,731.116760,2192.390625,124.042267,729.533936,2125.425049,145.067886,731.246033,2227.653809,267.965759,634.236755,2151.969727,,,,2856.394287,162.229904,-2418.448975,,,,,,,,,,,,,,,,,,,,,,,,,3038.194092,107.086342,-2647.540283,3222.698975,77.262459,-2841.146973,,,,,,,,,,,,,,,
86,0.716667,-0.436218,-0.001374,0.899840,-0.000731,104.584587,730.624390,2181.684326,46.112843,731.103088,2192.257568,123.770935,729.519958,2126.553223,143.870026,731.250122,2226.241943,0.004710,0.435150,-0.008002,0.900310,-1718.593262,1259.413452,-815.973389,-1813.304810,1286.638550,-949.686157,-1728.242920,1281.505127,-720.153564,-1614.231812,1210.097046,-778.080322,-1814.030396,1287.001709,-949.834167,-1728.147705,1281.297241,-721.041748,-1613.484497,1209.911255,-776.861511,45.007183,731.110718,2192.378418,124.047188,729.498047,2125.431641,145.071564,731.270325,2227.662354,267.896851,634.325745,2151.958008,,,,2857.871826,167.122986,-2423.062988,,,,,,,,,,,,,,,,,,,,,,,,,3038.175537,106.967499,-2647.566162,3223.047363,76.710510,-2841.087646,,,,,,,,,,,,,,,
87,0.725000,-0.436177,-0.001912,0.899858,-0.000954,104.554016,730.622925,2181.676514,46.082825,731.042542,2192.255615,123.736351,729.577759,2126.542969,143.842911,731.248474,2226.231201,0.004777,0.435158,-0.007885,0.900307,-1718.602539,1259.444702,-815.981079,-1813.320435,1286.684937,-949.686279,-1728.254028,1281.513550,-720.156189,-1614.232910,1210.135986,-778.100647,-1814.036011,1287.042236,-949.836426,-1728.160400,1281.310425,-721.022583,-1613.494751,1209.951538,-776.900574,44.958527,731.049194,2192.379150,124.017845,729.556641,2125.400879,145.073608,731.269165,2227.687256,267.923706,634.357056,2151.939209,,,,2851.080811,181.524918,-2430.767822,,,,,,,,,,,,,,,,,,,,,,,,,3038.168213,106.770111,-2647.539795,3222.964844,76.913055,-2841.078125,,,,,,,,,,,,,,,
88,0.733333,-0.436167,-0.001761,0.899864,-0.000602,104.581497,730.619751,2181.689941,46.110920,731.083740,2192.270508,123.761612,729.561890,2126.555908,143.872009,731.213501,2226.243408,0.004647,0.435156,-0.007999,0.900308,-1718.614258,1259.450195,-816.000000,-1813.329346,1286.654663,-949.714417,-1728.263916,1281.551880,-720.182495,-1614.249268,1210.144409,-778.102966,-1814.045288,1287.011475,-949.869507,-1728.169800,1281.349854,-721.039307,-1613.509399,1209.959351,-776.902588,44.985790,731.091125,2192.389648,124.040535,729.541138,2125.450684,145.094330,731.232605,2227.662109,267.837677,634.387024,2151.932617,,,,2852.753906,187.268768,-2436.223389,,,,,,,,,,,,,,,,,,,,,,,,,3038.187988,106.604683,-2647.409180,3222.839600,76.913055,-2841.079590,,,,,,,,,,,,,,,
89,0.741667,-0.436146,-0.002090,0.899873,-0.000141,104.594795,730.635986,2181.660400,46.124966,731.121094,2192.244141,123.771751,729.622620,2126.524414,143.887695,731.164246,2226.212402,0.004774,0.435199,-0.007564,0.900290,-1718.626953,1259.500732,-816.026123,-1813.372314,1286.722900,-949.715637,-1728.283081,1281.537598,-720.194336,-1614.225464,1210.241943,-778.168396,-1814.051636,1287.057739,-949.880432,-1728.138062,1281.313232,-721.027649,-1613.543213,1210.092163,-776.941345,44.969841,731.129456,2192.371094,124.062935,729.602539,2125.402832,145.110641,731.181091,2227.622803,267.950989,634.285095,2151.999268,,,,2854.876465,192.343399,-2442.007812,,,,,,,,,,,,,,,,,,,,,,,,,3038.245117,106.471214,-2647.253418,3222.577148,77.148071,-2841.046387,,,,,,,,,,,,,,,
90,0.750000,-0.436166,-0.001797,0.899865,-0.000168,104.600243,730.636536,2181.645996,46.130070,731.139709,2192.227051,123.779358,729.588745,2126.511230,143.891327,731.181213,2226.199707,0.005281,0.435234,-0.007885,0.900267,-1718.623291,1259.575562,-816.015869,-1813.350952,1286.979004,-949.680786,-1728.249512,1281.561646,-720.169434,-1614.269287,1210.186523,-778.197266,-1814.080688,1287.340332,-949.854614,-1728.138794,1281.351807,-721.025513,-1613.518433,1210.000977,-776.956360,45.023846,731.147888,2192.348389,124.055367,729.567749,2125.373535,145.107315,731.199219,2227.647705,267.776764,634.407166,2151.888184,,,,2856.482422,198.918350,-2448.243408,,,,,,,,,,,,,,,,,,,,,,,,,3038.331787,106.311165,-2647.074951,3222.879395,76.936211,-2840.812744,,,,,,,,,,,,,,,
91,0.758333,-0.436166,-0.001148,0.899865,-0.000345,104.578026,730.642029,2181.665283,46.107964,731.173645,2192.245361,123.756943,729.516541,2126.531982,143.869217,731.235840,2226.218018,0.004755,0.435177,-0.008043,0.900296,-1718.598389,1259.462646,-815.978638,-1813.315186,1286.704346,-949.684265,-1728.239624,1281.550903,-720.157288,-1614.240112,1210.132812,-778.094299,-1814.034424,1287.063477,-949.837097,-1728.145264,1281.347046,-721.024414,-1613.497437,1209.947266,-776.887451,44.977814,731.182495,2192.372803,124.043251,729.493774,2125.387207,145.082932,731.255249,2227.651855,267.846832,634.386353,2151.934326,,,,2858.066895,205.570419,-2454.809082,,,,,,,,,,,,,,,,,,,,,,,,,3038.486084,106.066765,-2646.947754,3222.783447,76.905045,-2840.863770,,,,,,,,,,,,,,,
92,0.766667,-0.436307,-0.001057,0.899797,-0.000618,104.587395,730.589355,2181.722900,46.113811,731.101074,2192.284668,123.784019,729.449707,2126.596191,143.864380,731.217224,2226.287842,0.004732,0.435195,-0.007742,0.900291,-1718.608887,1259.451782,-816.001831,-1813.345459,1286.669678,-949.698242,-1728.259277,1281.513550,-720.175232,-1614.221558,1210.172241,-778.131897,-1814.035278,1287.011719,-949.854553,-1728.152100,1281.309204,-721.007324,-1613.517334,1210.001709,-776.957092,44.991947,731.109558,2192.415527,124.072517,729.426270,2125.429443,145.059647,731.237793,2227.721924,267.809540,634.342773,2151.933838,,,,2858.894775,213.247162,-2461.574219,,,,,,,,,,,,,,,,,,,,,,,,,3038.530273,105.868217,-2646.852051,3222.807373,76.898773,-2840.759277,,,,,,,,,,,,,,,
93,0.775000,-0.436403,-0.001348,0.899750,-0.000951,104.621918,730.553894,2181.716553,46.145649,731.013306,2192.265869,123.831314,729.443481,2126.593506,143.888809,731.204834,2226.290039,0.004705,0.435181,-0.007697,0.900298,-1718.615234,1259.488525,-816.008057,-1813.350342,1286.695435,-949.707764,-1728.270996,1281.550293,-720.181946,-1614.223999,1210.220337,-778.134277,-1814.042969,1287.040771,-949.855164,-1728.160278,1281.338989,-721.043884,-1613.519897,1210.052368,-776.946106,45.029171,731.020630,2192.390137,124.114151,729.421265,2125.466309,145.080490,731.225586,2227.696777,267.886230,634.268494,2152.004395,,,,2861.840088,218.354507,-2467.652588,,,,,,,,,,,,,,,,,,,,,,,,,3037.807861,106.393944,-2646.832031,3222.912842,76.946907,-2840.601074,,,,,,,,,,-1660.743652,1383.813110,-688.532959,,,
94,0.783333,-0.436461,-0.001419,0.899722,-0.000758,104.611595,730.566345,2181.711914,46.134113,731.039307,2192.253906,123.827789,729.466797,2126.591309,143.872910,731.192871,2226.290771,0.004641,0.435141,-0.007950,0.900315,-1718.599976,1259.461914,-815.999268,-1813.312988,1286.661743,-949.716064,-1728.254883,1281.559692,-720.181396,-1614.231689,1210.164551,-778.100220,-1814.025269,1287.018066,-949.861328,-1728.157837,1281.352661,-721.058472,-1613.500366,1209.984009,-776.899536,45.024624,731.046692,2192.368164,124.100647,729.445374,2125.490967,145.095856,731.213074,2227.718994,267.903198,634.249451,2151.977539,,,,2864.555420,224.283188,-2474.237793,,,,,,,,,,,,,,,,,,,,,,,,,3037.943604,106.213997,-2646.517822,3222.801270,76.972618,-2840.537354,,,,,,,,,,-1660.730347,1383.787964,-688.610413,,,
95,0.791667,-0.436293,-0.001066,0.899804,-0.000303,104.610184,730.598877,2181.703125,46.137215,731.140198,2192.266602,123.804497,729.464539,2126.575439,143.888855,731.191895,2226.267090,0.004575,0.435235,-0.007600,0.900273,-1718.624390,1259.518311,-816.003906,-1813.383545,1286.678223,-949.696106,-1728.274902,1281.591309,-720.179932,-1614.214478,1210.285522,-778.135620,-1814.044800,1287.009888,-949.824280,-1728.158325,1281.375977,-721.047180,-1613.551514,1210.133545,-776.984619,44.973419,731.149292,2192.385742,124.090927,729.442505,2125.474365,145.127365,731.210571,2227.674561,267.922089,634.276062,2151.996582,,,,2866.849121,230.586273,-2480.777344,,,,,,,,,,,,,,,,,,,,,,,,,3040.845947,103.960724,-2645.769531,3223.092529,76.668694,-2840.429932,,,,,,,,,,-1660.718384,1383.765381,-688.680237,,,
96,0.800000,-0.436310,-0.001135,0.899796,-0.000463,104.602058,730.614441,2181.675537,46.128517,731.135620,2192.236816,123.798805,729.485840,2126.548584,143.878891,731.221741,2226.240967,0.004570,0.435198,-0.007925,0.900288,-1718.602173,1259.445679,-815.963501,-1813.335327,1286.621460,-949.670959,-1728.247314,1281.552490,-720.146729,-1614.223877,1210.163452,-778.072693,-1814.028442,1286.968750,-949.809631,-1728.149170,1281.346680,-721.012268,-1613.515015,1209.990601,-776.899292,44.987007,731.144165,2192.357666,124.083351,729.463928,2125.448730,145.090469,731.240784,2227.632568,267.854401,634.398193,2151.906250,,,,2869.997070,235.997818,-2487.169434,,,,,,,,,,,,,,,,,,,,,,,,,3055.134766,92.959129,-2643.023438,3222.156250,77.671440,-2840.567871,,,,,,,,,,-1660.707764,1383.745117,-688.743042,,,
97,0.808333,-0.436256,-0.001132,0.899822,-0.000729,104.608902,730.574341,2181.662354,46.136379,731.070190,2192.230713,123.799583,729.441956,2126.533203,143.890762,731.210938,2226.222656,0.004683,0.435258,-0.007970,0.900258,-1718.611084,1259.505859,-816.006714,-1813.357056,1286.720581,-949.697205,-1728.239502,1281.598511,-720.185059,-1614.236572,1210.198730,-778.137817,-1814.062012,1287.070435,-949.858826,-1728.124023,1281.385742,-721.038879,-1613.517822,1210.026978,-776.926575,44.974407,731.078613,2192.362549,124.097153,729.419189,2125.398193,145.104416,731.231140,2227.628418,267.987396,634.330322,2151.964355,,,,2873.814209,240.481949,-2493.590088,,,,,,,,,,,,,,,,,,,,,,,,,3055.083008,92.945328,-2642.964844,3223.211182,76.530518,-2840.301270,,,,,,,,,,,,,,,
98,0.816667,-0.436234,-0.001354,0.899832,-0.000530,104.558151,730.612671,2181.652588,46.086231,731.112122,2192.224121,123.746017,729.508667,2126.521973,143.842270,731.217285,2226.211426,0.004535,0.435252,-0.008174,0.900260,-1718.592896,1259.469482,-815.963074,-1813.331299,1286.647461,-949.666382,-1728.216919,1281.607056,-720.151306,-1614.230225,1210.154419,-778.071472,-1814.050415,1287.007080,-949.815552,-1728.115845,1281.395996,-721.036133,-1613.492310,1209.973633,-776.854187,44.959621,731.120361,2192.349854,124.030029,729.486023,2125.362793,145.074768,731.237549,2227.680420,267.917938,634.376038,2151.933350,,,,2877.812744,244.457565,-2500.279785,,,,,,,,,,,,,,,,,,,,,,,,,3055.409424,92.729317,-2642.928955,3222.715576,77.013672,-2840.474121,,,,,,,,,,,,,,,
99,0.825000,-0.436247,-0.001344,0.899826,-0.000588,104.540764,730.608276,2181.634521,46.068474,731.102844,2192.204102,123.730331,729.502258,2126.504395,143.823517,731.219788,2226.194580,0.004503,0.435278,-0.008052,0.900249,-1718.608276,1259.479858,-816.003174,-1813.360962,1286.641113,-949.699768,-1728.232300,1281.610229,-720.189758,-1614.231445,1210.188477,-778.119995,-1814.043701,1286.981079,-949.848755,-1728.130249,1281.408081,-721.022278,-1613.533325,1210.019165,-776.960754,44.916286,731.111084,2192.331787,124.020546,729.479431,2125.334717,145.090424,731.240601,2227.693115,267.990967,634.362488,2151.921143,,,,2881.969238,247.976715,-2507.411377,,,,,,,,,,,,,,,,,,,,,,,,,3055.184326,92.939880,-2642.958252,3222.632812,76.988304,-2840.447510,,,,,,,,,,,,,,,
100,0.833333,-0.436181,-0.001673,0.899857,-0.000502,104.546799,730.639587,2181.635498,46.076008,731.119324,2192.214111,123.728401,729.572876,2126.501953,143.836029,731.226501,2226.190186,0.004613,0.435258,-0.008069,0.900258,-1718.610107,1259.464844,-815.986023,-1813.353271,1286.662231,-949.682007,-1728.235718,1281.578979,-720.169006,-1614.241211,1210.153564,-778.106995,-1814.057007,1287.014160,-949.827820,-1728.138550,1281.374023,-721.032959,-1613.518677,1209.975708,-776.919373,44.937622,731.127197,2192.336670,124.011330,729.551270,2125.354980,145.099304,731.246277,2227.677246,267.959656,634.426819,2151.948486,,,,2887.082764,250.278030,-2514.626709,,,,,,,,,,,,,,,,,,,,,,,,,3055.272949,92.859833,-2642.957031,3223.027100,76.401733,-2840.482666,,,,,,,,,,,,,,,
101,0.841667,-0.436254,-0.001328,0.899823,-0.000529,104.564102,730.641968,2181.640625,46.091728,731.143311,2192.209473,123.754295,729.534973,2126.510742,143.846313,731.247620,2226.201416,0.004731,0.435199,-0.007887,0.900288,-1718.622070,1259.497559,-815.988342,-1813.353027,1286.723267,-949.687195,-1728.265747,1281.573975,-720.164429,-1614.247314,1210.195557,-778.113342,-1814.060913,1287.075317,-949.843750,-1728.166626,1281.371094,-721.012268,-1613.518555,1210.015015,-776.919861,44.972645,731.151550,2192.336914,124.037926,729.512024,2125.336914,145.072769,731.268188,2227.678955,268.034393,634.320190,2151.977783,,,,2891.816650,252.176285,-2522.261719,,,,,,,,,,,,,,,,,,,,,,,,,3055.497070,92.750862,-2642.869385,3222.807129,76.566925,-2840.552002,,,,,,,,,,,,,,,
102,0.850000,-0.436208,-0.001341,0.899845,-0.000556,104.564140,730.624512,2181.644287,46.092777,731.122314,2192.218994,123.748871,729.518677,2126.512451,143.850784,731.232544,2226.200928,0.004671,0.435158,-0.007899,0.900307,-1718.619751,1259.497681,-816.016602,-1813.339600,1286.704590,-949.727173,-1728.272583,1281.585327,-720.196167,-1614.246826,1210.203369,-778.126343,-1814.041992,1287.054321,-949.879761,-1728.163940,1281.375000,-721.057922,-1613.529785,1210.030396,-776.926636,44.956966,731.130676,2192.348877,124.037369,729.495544,2125.325684,145.097626,731.253357,2227.699707,267.935272,634.394653,2151.950684,,,,2896.454102,253.672745,-2530.275391,,,,,,,,,,,,,,,,,,,,,,,,,3043.321289,103.933609,-2646.109131,3223.397461,75.711761,-2840.508057,,,,,,,,,,,,,,,
103,0.858333,-0.435521,-0.001929,0.900175,-0.001708,104.603836,730.520508,2181.792236,46.147572,730.866577,2192.456055,123.707336,729.466980,2126.631592,143.956635,731.227966,2226.289062,0.004685,0.435201,-0.008038,0.900285,-1718.614868,1259.468628,-815.996033,-1813.340820,1286.687744,-949.699829,-1728.252441,1281.567871,-720.176758,-1614.251099,1210.150635,-778.111389,-1814.066406,1287.049072,-949.859924,-1728.158447,1281.365601,-721.036194,-1613.499634,1209.961670,-776.897278,44.968281,730.872620,2192.624023,124.037788,729.442993,2125.364746,145.086044,731.250122,2227.666016,267.940063,634.384460,2151.929688,,,,2901.051025,254.514374,-2538.660645,,,,,,,,,,,,,,,,,,,,,,,,,3049.397461,100.025551,-2649.832764,3222.985596,76.148361,-2840.640625,,,,,,,,,,,,,,,
104,0.866667,-0.436325,-0.001105,0.899788,-0.000900,104.583466,730.556335,2181.736816,46.109146,731.037598,2192.295898,123.783066,729.418335,2126.611084,143.858231,731.212952,2226.303223,0.004795,0.435237,-0.007814,0.900269,-1718.608643,1259.482666,-816.004456,-1813.352783,1286.725098,-949.690491,-1728.245972,1281.541260,-720.175781,-1614.226929,1210.181885,-778.146912,-1814.048584,1287.069458,-949.853271,-1728.122192,1281.326172,-721.019653,-1613.520752,1210.016724,-776.935242,44.965855,731.045715,2192.433350,124.081795,729.394470,2125.429443,145.051147,731.234253,2227.730225,267.927979,634.323242,2151.922363,,,,2905.781494,254.323547,-2547.355713,,,,,,,,,,,,,,,,,,,,,,,,,3054.865967,96.508301,-2653.184082,3223.250977,75.618286,-2840.597900,,,,,,,,,,,,,,,
105,0.875000,-0.436603,-0.000828,0.899654,-0.000358,104.597763,730.601135,2181.705811,46.117588,731.153931,2192.228760,123.829910,729.438416,2126.592041,143.845810,731.211060,2226.296387,0.004645,0.435249,-0.007793,0.900264,-1718.623413,1259.503662,-816.002075,-1813.376099,1286.696777,-949.692261,-1728.261719,1281.584595,-720.178650,-1614.232300,1210.229980,-778.135254,-1814.057983,1287.035767,-949.842651,-1728.139893,1281.369019,-721.030884,-1613.543335,1210.070312,-776.947388,44.977211,731.163086,2192.353516,124.118332,729.415405,2125.471436,145.059708,731.230530,2227.708984,267.892303,634.357422,2151.905762,,,,2910.179199,253.560486,-2556.530273,,,,,,,,,,,,,,,,,,,,,,,,,3049.450439,96.037498,-2657.146729,3222.804688,76.121193,-2840.815186,,,,,,,,,,,,,-1660.743164,1383.799927,-688.527405
106,0.883333,-0.436559,-0.001180,0.899675,-0.000398,104.588493,730.620239,2181.695068,46.109138,731.144592,2192.224121,123.815742,729.497864,2126.578613,143.840637,731.218323,2226.282227,0.004696,0.435257,-0.007868,0.900259,-1718.607056,1259.512695,-816.020203,-1813.357300,1286.726196,-949.707886,-1728.239624,1281.592896,-720.195984,-1614.224121,1210.219238,-778.156555,-1814.053955,1287.070312,-949.875549,-1728.118408,1281.381226,-721.026062,-1613.514893,1210.052124,-776.948608,44.977158,731.153503,2192.356445,124.108940,729.474976,2125.421143,145.026825,731.237610,2227.694092,267.842010,634.453186,2151.898926,,,,2914.685547,251.855530,-2565.733887,,,,,,,,,,,,,,,,,,,,,,,,,,,,3223.183105,75.659561,-2840.708984,,,,,,,,,,,,,-1660.740479,1383.779785,-688.629150
107,0.891667,-0.436516,-0.001138,0.899695,-0.000737,104.612541,730.612000,2181.724854,46.133892,731.106628,2192.259277,123.835205,729.480103,2126.606934,143.868561,731.249207,2226.308105,0.004678,0.435219,-0.008084,0.900276,-1718.605103,1259.486572,-816.003845,-1813.334351,1286.705811,-949.705322,-1728.237305,1281.591553,-720.185364,-1614.243774,1210.162476,-778.120789,-1814.039429,1287.057739,-949.856628,-1728.140991,1281.389282,-721.038025,-1613.517456,1209.982544,-776.933533,44.999722,731.114868,2192.390625,124.129044,729.457520,2125.482178,145.031876,731.268860,2227.668945,267.972473,634.352173,2151.983398,,,,2919.522705,249.238571,-2575.259033,,,,,,,,,,,,,,,,,,,,,,,,,,,,3223.759521,74.877449,-2840.700684,,,,,,,,,,,,,-1660.738281,1383.761719,-688.720764
108,0.900000,-0.436439,-0.001078,0.899733,-0.000643,104.622597,730.591858,2181.709473,46.145878,731.099731,2192.254150,123.835526,729.454346,2126.588379,143.886429,731.221436,2226.285889,0.004666,0.435249,-0.008048,0.900262,-1718.617676,1259.479736,-815.996704,-1813.357544,1286.693115,-949.691650,-1728.245117,1281.583130,-720.177368,-1614.250122,1210.163208,-778.120911,-1814.054077,1287.040161,-949.843323,-1728.141846,1281.377686,-721.025452,-1613.536865,1209.989258,-776.938293,44.974785,731.108459,2192.391357,124.140465,729.431091,2125.437988,145.087189,731.241272,2227.683105,267.952087,634.322571,2151.971924,,,,2923.239746,247.058792,-2585.357910,,,,,,,,,,,,,,,,,,,,,,,,,,,,3223.328125,75.332077,-2840.855225,,,,,,,,,,,,,-1660.736206,1383.745605,-688.803223
109,0.908333,-0.436310,-0.001057,0.899795,-0.000558,104.603401,730.591553,2181.678223,46.129784,731.109009,2192.239502,123.800354,729.452759,2126.551514,143.880096,731.212830,2226.243408,0.005250,0.435208,-0.008021,0.900279,-1718.617554,1259.572021,-816.015320,-1813.332031,1286.972534,-949.690125,-1728.244141,1281.577026,-720.173218,-1614.276245,1210.166870,-778.182495,-1814.084229,1287.344849,-949.871033,-1728.141357,1281.370117,-721.035278,-1613.495361,1209.969116,-776.918762,44.992226,731.117554,2192.364258,124.086342,729.429871,2125.416016,145.111237,731.233154,2227.686768,267.963959,634.338745,2151.962402,,,,2926.298340,245.057587,-2595.699463,,,,,,,,,,,,,,,,,,,,,,,,,,,,3223.164795,75.456917,-2840.990234,,,,,,,,,,,,,,,
110,0.916667,-0.436320,-0.001276,0.899791,-0.000169,104.558769,730.627197,2181.688721,46.085201,731.166748,2192.249023,123.756332,729.518982,2126.561523,143.834793,731.195801,2226.255371,0.004676,0.435222,-0.008002,0.900276,-1718.623657,1259.504761,-816.000793,-1813.357544,1286.718994,-949.699951,-1728.258667,1281.601929,-720.180725,-1614.254639,1210.193848,-778.121582,-1814.080933,1287.079224,-949.858032,-1728.154175,1281.391113,-721.055725,-1613.510986,1210.011475,-776.895142,44.933884,731.176025,2192.385010,124.054062,729.495789,2125.368408,145.064590,731.215027,2227.728271,267.909241,634.413635,2151.950439,,,,2929.236816,242.646881,-2606.517090,,,,,,,,,,,,,,,,,,,,,,,,,,,,3223.240479,75.225533,-2840.989014,,,,,,,,,,,,,,,
